content,label
Lun lun tin tuởng,5
"Chất lượng sản phẩm tuyệt vời,áo rộng đẹp phù hợp cho cả người béo và gầy",4
"Áo đẹp, vừa tiền, nhưng size M thì nhìn tương đương với size S",4
"Áo đẹp, vải voan mặc mát",5
Áo trắng mỏng,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.chủ shop nhiệt tình.giày rất ưng,5
Sẽ ủng hộ shop ở những sp tiếp theo,5
Giá tốt,4
Nhưng may là mẫu shop giao cũng đẹp nên vẫn cho 5*,4
Chất lượng sản phẩm tuyệt vời,5
Áo vải đẹp nhg mình mặc thấy hơi béo😂😂,4
Nhỏ quá,2
Bọn lừa đảo.tao mua quần tặng vợ mà lai gửi cho tao cái quần rách.đã thế còn không cho xem sản phẩm trước.mất tiền mà vẫn bị vợ mắng cho.làm ăn thất đức quá,1
Chất lượng tốt,5
"Váy rẻ mà xinh quá luôn, vải đẹp nữa",4
Mình tính cho 3sao nhưng vì áo đẹp nên cho4 sao,3
Sản phẩm khi mặc hơi rộng và quá dài đối với tôi,1
"Vỏ hộp hơi cũ, rách. túi bên trong cũng cũ",2
"Lỗi may nhìu chỉ thừa, nhăn nhíu lại",2
Đóng gói sản phẩm rất đẹp và chắc chắn.chất lượng phù hợp giá tiền,5
"Màu tối hơn trong hình, chất đẹp, Rất đáng tiền",5
Mềm và êm tay lắm,4
"4 con mà có 1 con nhỏ hơn. gói kĩ, cẩn thận. nhân viên giao hàng nhiệt tình",4
Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt,5
Thời gian giao hàng rất nhanh sản phẩm oke bạn nhé,5
Chủ shop rất nhiệt tình,4
Áo đỏ may hơi lỗi,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,4
Vải pha nilon nhiều,1
Chất lượng sản phẩm tuyệt vời Rất đáng tiền!,5
vai ao giong 100 k 3 cai . cho troi hay ban . vai giong lau lon qua di . mau ko giong . ngat luong . do that duc . dam gat ca ba ngoai ha con,1
Sp bị bẩn Không đáng tiền,2
Túi đẹp ngoài sức tưởng tượng,4
Quần jean đẹp mà size nhỏ quá,2
Nhận sai hang xin trả hàng và thanh toán tiền lại Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,5
Chất lượng sản phẩm tuyệt vời Qua Ngon Nhưng Hơi Méo,4
"Áo giống hình, vải đẹp",4
Vải rất đẹp...sẽ còn ủng hộ shop dài dài,5
"Các mẹ mà có con nhỏ, da nhạy cảm thì nên cân nhắc mua bỉm này nhé",1
Lại thêm tiếp tục ủng hộ chị nữa 😘😘😘,5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
Sản phẩm giống hình :)),4
Tien nào của nấy,3
Sẽ tiếp tục ủng hộ shop,5
Vải ko như mong muốn,2
quần đẹp,4
Giầy có form,3
Rất ưng ý,5
Lần thứ 2 mua hàng của shop và rất ưng ý.rao hàng cũg rất nhanh nữa,5
Ship hàng đã cũ,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Vải đẹp, váy như hình, cô chủ shop nhiệt tình, dễ thương",5
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền,nhưng mà sao shop lại giao sai màu áo",4
Chất lượng sản phẩm tuyệt vời,4
"Hàng giao chậm ,ko có đóng gói mà quấn băng keo bên ngoài nên hàng bị dơ tai thỏ",1
"Dùng tốt, đợi thêm thời gian nữa xem có hiệu quả không",3
Đồ xinh nhưng dịch vụ chăm sóc khách hàng hơi kém,2
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền,5
Quan khong co tui truoc,2
ok với giá thành,4
"Chất lượng sản phẩm tuyệt vời, chun hơi rộng 1 chút",4
Nói chung được hài lòng☺☺😍,3
Màu đậm hơn so với ảnh,2
"Chất lượng sản phẩm tuyệt vời, hơi bị bẩn ở cô áo, chắc do tay sờ nhiều, shop uy tín",3
"Chất k phải lụa , cũng m phải phi lụa",1
Sản phẩm cực đẹp luôn.,5
"Hàng đẹp,dày và giao màu rất đúng với yêu cầu.sẽ ủng hộ shop tiếp",5
"Chất vải mình ko ưng lắm nhưng Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn",3
"Sản phẩm tốt, thời gian giao hàng rất nhanh, shop đóng gói kĩ lưỡng",5
Áo đúng hình mặc lên rất sang và mát,5
Lần nào cũng vậy,3
😘,4
Rất rất rất là hài lòng lần đầu tiên có shop làm mình hài lòng đến vậy sản phẩm rất chi là ok,5
Quần mềm và mỏng mát,4
Chất lượng sản phẩm tuyệt vời hang rat dep de thuong lam Rất đáng tiền Shop phục vụ rất tốt tu van nhiet tinh de thuong noi chung la .,5
áo nhỏ,2
"Gấu mềm mịn, đẹp, nhẹ.=> like",5
"Nhưng giao hàng không đúng ngày, gây khó khăn trong việc nhận hàng",3
Chất lượng sản phẩm tuyệt vời,5
Giao hàng nhanh không thể ngờ,4
Replica :))),4
Áo đẹp không thể tả,5
Em sẽ ủng hộ shop nữa ạ ❤,5
Có ng giới thiệu shop mua,3
Vỏ to nhưng kẹo ít .-,2
Cũng tạm được,3
"Chất được, đường may hơi lỗi xíu, phù hợp giá thành",4
Hàng ok nhé shop,4
Chất lượng sản phẩm tạm được Chất lượng sản phẩm tuyệt vời,4
Lầm t2 mua của shop,4
Rẻ mà k ưng ý + k sử dụng đc thì cũng như k..,2
Đặc biệt đồ mình nhận rất hài lòng nhé ạ,5
"Áo này ko thể thiếu, mix với ti tỉ thứ nhé, len mềm, mướt tay nhé",5
Ống tay không rộng như hình Đóng gói sản phẩm rất đẹp và chắc chắn,4
Nhất định sẽ còn mua ở shop dài dài,5
Vãi xấu,1
Giao hàng nhanh,4
"Sơmi may dày dặn, đẹp nè",5
"Chất lượng sản phẩm tuyệt vời, rất đáng tiền",5
"Shop giao hàng nhanh, đúng size, đúng màu.",5
Mình ủi số nhẹ nhất nhưng vừa đặt lên đã bị cháy.:;,2
Thời gian giao hàng rất nhanh 👍,4
"Sạc không dây lúc nhận lúc không,để đt 1 chỗ cứ báo kết nối rồi mất kết nối liên tục.pin xạc 8 tiếng mới đầy,xạc ngược lại cho điện thoại được đúng 2 lần hết pin Chất lượng sản phẩm rất kém",1
"Quá quá mỏng,tiền nào của náy",3
Shop phục vụ rất tốt,5
"Áo mặc dễ chịu nhưng giặt bị đổ màu và vải khó thấm mồ hôi, nước mắt kiểu áo đẹp thích nhất là tay áo, em mua 3sp và rất ưng, I lần sau sẽ tiếp tục ủng hộ shop",4
Áo bị bẩn như kiểu dính mực ở 1 bên ống tay,1
Không nói rõ sản phẩm chương trình làm khách nhầm tưởng là chỉ có 215k được dùng cả năm chứ ko phải đăng ký mỗi tháng mất 90k,1
"chủ shop nhiệt tình,phục vụ chu đáo.gói hàng cẩn thận",5
Tuyệt vời,5
Chị chủ shop nhiệt tình và dễ thương quá chừng,5
"Shop giao nhầm màu cho e r, e đặt màu trắng mà lại giao màu đen",2
Rất đáng tiền,5
Thời gian giao hàng rất nhanh,5
Chất ổn Shop phục vụ rất tốt,5
Tạm ok,3
Áo chất nilon mỏng và ráp da..,2
Nói chung là thích hơn sp mình đã mua chỗ khác k có hoạ tiết,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Giao hàng siêu nhanh ạ,5
Nhắn tin ko rep mất mệ cái áo 80k làm ăn như thế hả gói hàng như cúng cô hồn,1
Quần lem màu áo bị lỗi,2
Chất lượng sản phẩm rất tuyệt vời.hơi rộng so với người của em thôi ạ,3
Sẽ comeback khi ví hết cháy 😂,5
Áo thì vải tạm chấp nhận được.Tay hơi dài,4
hài lòng lắm,4
"Chất vải dày dặn, giao hàng nhanh",4
Ý hình,4
Shop tư vấn tốt..,4
Chủ shop nhiệt tình,5
Áo ra màu ... sản phẩm tạm được,2
Đẹp lắm shop ạ😘😘,4
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, mềm mại, mua của shop này đi mọi người ko thất vọng đâu...111",5
Áo đẹp hơi mỏng xíu và dáng hơi croptop,4
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,5
Áo và váy đều mua ở shop,5
Áo đẹp lắm ạ ❤️❤️❤️,5
"Đẹp rẻ, phù hợp mùa đông cho các bé",4
Perfect,5
Hóa ra là dài tay,2
Đáng tiền nhé :)),4
"Hàng nguyên seal, tai nghe tặng kèm lởm, đặt màu đỏ giao màu đen",1
Tôi thấy trên mặt dây đồng hồ có nhiều vết sước nhỏ,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,5
Giao hàng lâu,2
Rất bố láo,1
Chủ shop nhiệt tình dễ thương,5
Chất lượng sản phẩm phù hợp với giá tiền Đóng gói sản phẩm rất chắc chắn Thời gian giao hàng rất nhanh,5
Ủng hộ shop dài dài ak 😆😆😆,5
Mua 7cái đều ưng cả,5
"Chất lượng sản phẩm tuyệt vời , có điều mã gửi chậm quá hơn 12 tiếng mới có mã thẻ",3
Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền,5
Chúc shop buôn may bán đắt,5
"giày đẹp quá ạ, phù hợp với giá tiền cực kì",4
Rất cảm ơn b,3
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,5
Sp chưa dc ưng cho lắm,2
Nói túm lại mặc vào form đẹp lắm,5
"Chất liệu rũ, mềm",2
Không giống mẫu cho lắm,2
Chất lượng sản phẩm tuyệt vời,4
Yêuuu!!,5
Shop giao hàng không đúng mẫu ... bạn đăng là dưới đế màu đỏ,3
Rất hài lòng..,5
"Rất đáng tiền, Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh,",4
Chất lượng sản phẩm tuyệt vời,5
Chất đẹp hơn hình nhiều,4
Chuẩn,4
Có đủ bộ chén cho cả nhà ăn luôn rồi hehe,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Áo trắng hơi mỏng dơ xíu n khá ok thời gian giao hàng chậm,3
Mình rất ưng ý vs sp,5
Chất lượng rất tốt.. thời gian giao hàng nhanh hơn mong đợi 🤟,5
"Sp tạm đc,...đóng gói đơn giản.",4
Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn nhưng không có hộp đựng,4
Giao hàng nhan,4
San Pham xau may bi Loi ko mac dk,1
Vậy mà k mặc dc luôn,2
Khá là cute ☺️☺️☺️,4
Màu giống 90% so với ảnh,2
Mình mua 2 lần rồi,5
Rất đáng tiền Thời gian giao hàng rất nhanh Áo chất dày dặn mà rẻ,5
"Áo đẹp, chất đẹp, gói hàng đẹp dễ thương",4
Thời gian giao hàng rất nhanh,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền,5
"Vải đẹp dáng đẹp, y hình , cảm ơn chị chủ shop",4
Quá rộng ko mặc đk,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền cho 5 sao,5
Chủ shop tư vấn nhiệt tình và thân thiện,4
"Áo đẹp , vải đẹp , mềm mịn rất ưng ý",4
Ko dám mặc luon,1
Cảm ơn shop,4
Shop phục vụ rất tốt,4
Đừng nên mua tại shop này,1
Thời gian giao hàng nhanh,5
Còn chất lượng như nào phải dùng 1 thời gian mới biết được,3
Chất lượng đẹp,4
Thời gian giao hàng hơi lâu,2
mũ rộng quá,2
Bộ Kate thì k ưng lắm vì lỗi đường may một chút nhưng giá rẻ nên chấp nhận đc,4
Đẹp rẻ,5
Chị chủ shop tư vấn nhiệt tình nói chuyện rất dễ thương,4
Giao hàng nhanh gói hàng đẹp,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,5
"Hơi bị hài lòng,sẽ ủng hộ shop dài dài",5
Áo ngắn,2
Shop phục vụ rất tốt,5
Đóng gói sản phẩm kỹ càng,5
Ao xinh lai duoc tang them qua,4
Thời gian giao hàng rất nhanh,5
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,5
"Áo vải đẹp, đáng tiền",4
"Áo dễ thương màu chuẩn, thun mỏng mát, nhưng sẽ dễ đổ lông",2
Sẽ ủng hộ dài bên shop,5
"Quá tệ cho thái độ mua bán, áo ngắn, dành cho đối tượng dưới 1m50 thoai",1
Mọi người đừng ai mua của shop này kẻo bị mắc lừa như tôi,1
Quần thô xấu,1
"Chất mát, giá rẻ, chuẩn màu chuẩn form",5
Sản phẩm đẹp y hình rất hài lòng,5
"Mình nghỉ áo có hoa văn mặc ok nhất á,còn áo gài trước mặc cứ tuột lên trên hoài kh cố định",4
"Vải hơi cứng xíu tuy nhiên form áo, màu sắc rất đẹp",4
Rất đẹp,5
6sao tang shop,4
Thất vọng,1
"Chất vải mỏng,k ưng lắm.nhưng phù hơp với giá tiền,tiền nào vải nấy là thật",2
"Nên khỏi suy nghi phân vân khi chọn sản phảm nha,",3
oke,4
Vải không được dày dặn cho lắm,4
Chất liệu sản phẩm tuyệt vời,5
Chất lượng sản phẩm tuyệt vời,5
Áo quần rộng rãi thoải mái hơn mong đợi,4
Mang bị hở gót Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,4
"Dep hon tuong tuong , san pham chat luong hon so voi gia tien",5
Shop uy tín. sẽ tiếp tục ủng hộ. ❤ 5*,5
Bao gói rất kín,4
"Rate 2 sao vì shop k rep inbox hủy hàng, cũng may là áo cũng đc, mình share bớt cho bạn mình 1 cái 🙂",3
Giống hình,4
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,5
Cung ok,4
Ko được nhiều kim tuyến như m nghĩ,2
Chất lượng sản phẩm tạm được,3
Giày đẹp và chắc chắn,4
"Đóng gói sản phẩm rất đẹp và chắc chắn .Shop phục vụ rất tốt, dễ tính💕.Rất đáng tiền 👏",5
Màu ko đc giống ảnh😔,2
Giá này cũng ko rẻ trên shopee nhưng mua ko uổng chút nào,3
Lấy 10 chiếc mà 3 cái k phải len tăm,3
"Áo như ảnh, mỗi áo được đựng trong túi zip, gói đẹp và cẩn thận",4
Shop gói hàng rất cẩn thận và chu đáo,5
Đường may ẩu,1
"Chất lượng sản phẩm tuyệt vời, chất vải đẹp, Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất nhiệt tình",5
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, vải đẹp , mặc thoáng ,giống ik như hình , ko quá mõng",5
Bóc ra xong mới xem lại made in china,1
"Mang êm, from đẹp",4
"Giống hình, form áo rộng, chất mỏng hơn mình nghĩ, áo mùi hắc khó chịu",1
Không đúng chất lượng với giá 400k..nó chỉ đáng 150k,1
"Chất liệu vải quá xấu,",2
Áo đẹp như hình,4
Dạ mềm mịn,4
Rẻ lại đẹp nhìn rất thích luôn,5
Chất rất ok,5
Mặc trời thu bên trong áo phông trắng rất hợp,5
Vải cũng được nhưng không đúng sai mặc không vừa,2
Thời gian giao hàng nhanh,4
Áo chất ok.nhưg để lại tin nhắn là 3 màu mà shop gửi nhầm toàn màu trắng 😑 Đóng gói sản phẩm rất đẹp và chắc chắn,4
Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,5
Bên mình bán không kèm pin sao,3
Áo thì đẹp nhưng mặc lên nhìn như khoác cái giẻ lau vì đặt size S mà shop bán cho size M,1
Chất lượng sản phẩm tuyệt vời,5
Giống hình thật phía sau,4
Giá cả chấp nhận được,3
Hộp đồng hồ mốp méo tùm lum,1
Quá đẹp ❤️ Chất lượng sản phẩm tuyệt vời,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn chị chủ shop nhiệt tình,4
Hàng date mới T9/2018 + quà tặng băng đô rất xinh ạ,4
"Len giày quá,mặc thấy rặm,k thoải mái",2
Áo đẹp nhưng tay áo bị lỗi,2
"Sản phẩm đẹp,balô chất liệu bao đep luôn nha đây là góp ý riêng của mk dành cho shop mong moi nguoi có dịp ủng hộ shop nha",4
Chất lượng sản phẩm kém,1
"Quần xinh, vải hơi mỏng xíu, lên dáng xinh",5
Chất lượng vải áo đẹp Đóng gói sản phẩm chắc chắn,4
Chất vải bt nhưng măc lên dễ chịu,3
Đầm đẹp lắm,5
Rất có thiện cảm với shop,4
Mùi hơi hôi khi ăn không như các yến mạch khác,1
được shop an,5
Vote 5 sao ❤️,5
Phục vụ nhiệt tình,5
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời, vải đẹp, với giá như vậy là quá tốt",5
Thoải mái,4
Phải thêm 1 miếng nới áo mới vừa,2
Chất lượng vải kém,2
Áo dày dặn với xinh lắm ạ <3 Chủ shop nhiệt tình,5
Tư vấn nhiệt tình.,5
"Vải áo dày, hợp mặc đông",5
Chất vải đẹp & mát 👍👍,4
"Áo mỏng hơn mình tưởng, form không đẹp lắm",2
LỪA ĐẢO =)),1
"Chất vải mát, dáng ổn nhưng chỉ thừa nhiều quá",4
Rất ưng,5
"Hàng ổn vs giá, chân mình hay đi 37 cảm giác đi giày này hơi khít chân, nên chọn size to hơn đi tất cho thoải mái ;))",4
"Áo rộng, chất vải k đc đẹp lắm",2
Nên mua dây 2mm,3
Thời gian giao hàng rất nhanh,4
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,5
Mặc mà vận động giòn vo thành cục,2
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,5
"Đóng gói sản phẩm quá xấu, hộp móp tùm lum",1
Sản phẩm không như mong đợi,2
Vải dày tốt màu y như hình,5
"Ko ưng ý lắm cách phục vụ, đã chọn lấy quần đen vẫn xếp quần ghi cho khách",1
"Mặc dù áo còn bị lỗi, nhưng vãi nó rất mịnh",4
"Nhận hàng chỉ lo thiếu vì món nhỏ mà lắt nhắt, ai ngờ k thiếu 1 món nào, m đang xài mùi trầm thơm lắm ạ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền",5
Đóng gói sản phẩm rất kém,2
Áo dễ thương Shop phục vụ rất tốt,5
Dáng áo to,2
Thời gian giao hàng rất nhanh,4
Chất lượng sản phẩm ổn,4
Sản phẩm đẹp hơn cả mong đợi,4
Dây chéo ko bằng nhau,2
Nói chung là cx được,4
"Sạc đầy ko ngắt, rất nóng",2
Đồ ok lm tg giao hàng chậm,3
Chất lượng sản phẩm tuyệt vời,5
"áo đẹp lắm, tks shop",5
Thời gian giao hàng rất nhanh,4
Phục vụ chứ đáo nữa ak,4
"chất tạm được,so với giá thì ok,cổ hơi chão nên mặc k đc ôm cho lắm chắc tại m gầy,giao hag nhah",4
de thuong,4
"Áo mặc đep, ôm sát vừa vặn",4
"Chất lượng sản phẩm tuyệt vời, đường kim mũi chỉ sắc nét",5
Cũng tạm dc,3
Mình bầu 6 tháng nặng 54 kg nhưng mặc XL vẫn kích ở vùng bụng,2
Shop giao hàng cực nhanh lun nha 💋,5
shop giao hang qua cham,2
Mua để mặc chứ ko phải để làm từ thiện,1
Bộ nỉ chất đẹp,5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
"Không giống trong hình,nhưng nhìn cũng được",2
"Áo form khá rộng, nhưng 40 mấy kí như mình mặc vẫn rất đẹp👍",3
Chất lượng sản phẩm tuyệt vời,5
Tạm oke,5
Đúng là tiền nào của đấy,4
Rất đáng tiền.,4
quá đẹp nghiên cứu lấy cái nữa,4
Bô mau trang ngan qua e ko mac dc luon shop,2
Nhưng ksao nói chung chất lượng tốt,2
Mua 1 quan dài 1 lửng,1
"Form đẹp ,vải cũng ok mất cái đường may không được chắc chắn cho lắm",4
Áo này vải ko đc mịn lắm,3
"Nhận ba lô ko ưng,chỉ có ví nguyên vẹn vì có ép cũng ko biến dạng",1
K con j bag,4
Chất lượng sản phẩm tuyệt vời .Đóng gói sản phẩm rất đẹp và chắc chắn,4
Túi dày dặn và chắc chắn,4
Shop phục vụ rất tốt Rất đáng tiền Sẽ luôn ủng hộ shop❤️❤️❤️,5
"Giao hàng rất nhanh tại TpHCM,4h kể từ lúc đặt",5
Shop ok,4
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắnƯ,5
"Giao nhầm size, nhưng chất lượng sản phẩm tốt",4
Chất lượng sản phẩm tốt,4
Sản phẩm đẹp.chất lượng tốt,4
"Đóng gói sản phẩm rất đẹp và chắc chắn, rất ok",5
"Vải mềm đẹp, mặc mát",4
Đẹp lắm,5
Vải đẹp cực,5
Phù hợp v bạn từ 45-48kg thôi,2
Giao hàng cực kỳ nhanh,5
"Chất lượng sản phẩm tuyệt vời, đẹp, đóng gói sản phẩm không chắc lắm, Thời gian giao hàng rất nhanh",5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh rất ưng ý,5
Chất lượng sản phẩm kém Đóng gói sản phẩm kém Shop phục vụ kém Không đáng tiền,1
"Áo siêu đẹp, y như hình luôn, luôn cập nhật mẫu mới nhé shop, m sẽ ủng hộ tiếp 👍👍👍",4
"Giày đẹp, mang êm",5
Màu sắc không như hìn,1
Giao k đúng màu.,1
Giày đẹp giao nhanh như tên lửa luôn,5
Chắc phải mặc áo lót trong rồi mới mặc áo len để ko bị ngứa,1
Đẹp hơn sức tưởng tượng Đóng gói sản phẩm rất đẹp và chắc chắn,5
Áo bị lủng lổ,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm y hình,4
Bông tai đẹp lắm,5
giày êm chất lắm mọi người,5
Chất liệu sản phẩm totts,4
cái cổ áo cứng quá,2
"Mẫu mã đẹp, đóng gói cẩn thận, giao hàng hơi chậm",4
Đẹp quá .yêu quá😍😍,4
Nt note mua 1 hồng 1 ghi shop đã ok nhưng vẫn giao 2 ghi,3
"Đã test thử, rất tốt",5
"Vải mềm mát , lấy thẳng bên này nên giá cũng mềm nữa , không uổng công bao ngày chờ đợi",5
Áo đẹp.,5
"Áo rất vừa, shop tư vấn chuẩn thật",5
Chất lượng vải nói chung cũng ổn,1
"Váy mặc lên rất đẹp, chất vải tuy hơi mỏng nhưng mình khá ưng",4
Chất lượng phù hợp với 34k,5
Rất đáng tiền ạ,4
Vải áo đẹp lắm,5
Nt không nhắn lại,1
Không biết lâu dài có bị lỗi gì không,3
Chu đáo,4
Mỗi tội mỏng quá,2
Hàng đúng đẹp,5
Rất hài lòng,5
Chất lượng sản phẩm tuyệt vời,4
"Vải mịn mát, hơi mỏng hơn chút nhưng đẹp, mặc thoải mái",4
"Giao hàng nhanh như 1 cơn bão, vải dày đep",5
Sp kém chất lượng,1
Shop rất nhiệt tình,5
"Vải đẹp mịn cực kì luôn, lần thứ 2 mua cực kì hài lòng sẽ ủng hộ tiếp nữa ạ",5
Nhưng có anh giao hàng gọi em hôm trước mà hôm sao mới giao hàng cho em,2
"Giao hàng nhanh đồ rất đẹp, đặt màu cam nhưng là màu này",1
Sp ko đẹp như hình Đóng gói sản phẩm chắc chắn Thời gian giao hàng nhanh,2
"Giao hàng nhanh, áo giống hình",4
Sẽ còn ủng hộ mua hàng của shop thêm nữa,5
"Vải đẹp, mặc ổn Đóng gói sản phẩm rất đẹp và chắc chắn",4
"Ôm Body lắm, Shop giao đúng hàng đúng mẫu còn giao nhanh nữa, hàng đẹp, sẽ ủng hộ ạ",5
Áo đẹp lắm nha 100% giống hình,4
Màu đẹp,4
Thankiu shop nhiều ạ,5
Hàng chính hãng giống như mô tả,4
Nếu có 10⭐️ thì em dành cho shop Leo hết luôn hehe,5
Áo mới giặt 1 lần đã bị trầy ra ntnay 😞😞😞,2
"Khá là khó chịu khi đã có ghi trước khi đi gọi trước để check địa điểm, bên giao hàng đã gọi nhưg KH khôg nhận được cuộc gọi đó, vẫn đến giao và bấm chuôg nhà inh ỏi, có nghĩ nếu KH ko có nhà sẽ phiền đến nhữg người xug quanh, nếu tôi khôg nhận duoc bạn lại mất côg đi",1
Thẳng đuột,2
Đáng đồng tiền bát gạo !,5
Shop phục vụ tốt và nói chuyện dễ thương,4
Hàng OK đóng gói kỹ,4
Có dịp Sherry sẽ ủng hộ tiếp nha,4
Shop phục vụ rất tốt Rất đáng tiền,5
"Giao hàng nhanh, 5 sao",4
Nhưng so với giá tiền thì rẻ,4
Ok,4
Chất áo hơi nónh xíu,3
Áo rất đẹp luôn,5
Giày đẹp lắm ạ,5
Màu hơi tối hơn trong ảnh chút thôi,2
"Shop ko có hàng, ko báo trc mà giao tiền lại luôn",1
Áo chất siêu đẹp❤️,5
Đóng gói sản phẩm rất đẹp và chắc chắn,5
Shop check và giao hàng hơi lâu,1
Chất vải tốt,5
Lần sau sẽ ủng hộ bạn ☺️☺️,5
Nhà tui kiến nhiều khủng khiếp lun á,3
Rất đáng tiền .cảm ơn shop,4
Chất lượng sản phẩm tuyệt vời,5
"Cúc cài áo thưa quá, chỉ thừa nhiều",2
san pham tuyet voi,5
Màu xanh dương k đúng vs hình mẫu,3
Túi may chắc chắn,4
"giày đẹp, y hình, giao hành nhanh",4
Chất lượng tạm đc,4
Shop tư vấn nhiệt tình tuy nhiên đặt 1 mẫu giao 1 mẫu,2
"Áo đẹp, chất vải tốt",4
Váy quá ngắn,1
Miếng lót màu trắng mà giống không,1
"Giao sai,ko chịu kiểm hàng trước khi gửi,quần bó",2
Chủ shop nhiệt tình,5
"Áo đẹp , mặc cũng đẹp , nhưng khuyết điểm là lưng hơi chật",2
"Áo ổn, form k xoè như trong hình lắm ^^",4
E mua mấy lần vẫn ưng mấy lần lun 😍,4
